TITLE = "Data at t= 0.0015 sec" 
VARIABLES = X Y P T rho vx vy 
N = 1200
3.65583	0.325	200445	367.722	1.8993	1005.43	-172.142
3.72417	0.325	200445	367.722	1.8993	1005.43	-172.142
3.7925	0.325	200445	367.722	1.8993	1005.43	-172.142
3.86083	0.325	200445	367.722	1.8993	1005.43	-172.142
3.92917	0.325	200445	367.722	1.8993	1005.43	-172.142
3.9975	0.325	200445	367.722	1.8993	1005.43	-172.142
4.06583	0.325	200437	367.717	1.89925	1005.43	-172.132
0.0341667	0.375	105085	300	1.2205	1006.85	0
0.1025	0.375	105087	300.002	1.22051	1006.85	-0.00464257
0.170833	0.375	105100	300.013	1.22062	1006.83	-0.039553
0.239167	0.375	105157	300.062	1.22108	1006.78	-0.184008
0.3075	0.375	105328	300.209	1.22247	1006.62	-0.619024
0.375833	0.375	105753	300.574	1.22591	1006.23	-1.68192
0.444167	0.375	106653	301.352	1.23316	1005.4	-3.90479
0.5125	0.375	108346	302.819	1.24665	1003.87	-7.99263
0.580833	0.375	111200	305.299	1.2691	1001.32	-14.6829
0.649167	0.375	115547	309.057	1.30269	997.539	-24.4671
0.7175	0.375	121539	314.147	1.34803	992.529	-37.2834
0.785833	0.375	129022	320.314	1.40348	986.641	-52.4021
0.854167	0.375	137532	327.038	1.46529	980.515	-68.6377
0.9225	0.375	146419	333.728	1.5287	974.879	-84.7542
0.990833	0.375	155036	339.903	1.58926	970.33	-99.8009
1.05917	0.375	162901	345.29	1.64384	967.21	-113.235
1.1275	0.375	169754	349.805	1.69087	965.599	-124.872
